Generation,fitness,metabolic_error,amount_of_dna,nb_coding_rnas,nb_non_coding_rnas,nb_functional_genes,nb_non_functional_genes,nb_mut,nb_switch
13294,1.47875e-51,0.117069,5000,1,16.0127,1,0,0.0517578,0.0517578
13295,1.48019e-51,0.117054,5000,1,15.9521,1,0,0.046875,0.046875
13296,1.48164e-51,0.117039,5000,1,15.9902,1,0,0.0576172,0.0576172
13297,1.48164e-51,0.117039,5000,1,15.9922,1,0,0.0478516,0.0478516
13298,1.48164e-51,0.117039,5000,1,16.0088,1,0,0.0517578,0.0517578
13299,1.48164e-51,0.117039,5000,1,15.9531,1,0,0.0595703,0.0595703
13300,1.48164e-51,0.117039,5000,1,16.0029,1,0,0.0537109,0.0537109
13301,1.48019e-51,0.117073,5000,0.999023,16.0557,0.999023,0,0.0546875,0.0546875
13302,1.48019e-51,0.117073,5000,0.999023,16.0283,0.999023,0,0.0507812,0.0507812
13303,1.48164e-51,0.117039,5000,1,16.0811,1,0,0.0498047,0.0498047
13304,1.48164e-51,0.117039,5000,1,16.1279,1,0,0.0488281,0.0488281
13305,1.48019e-51,0.117073,5000,0.999023,16.0635,0.999023,0,0.0498047,0.0498047
13306,1.48019e-51,0.117054,5000,1,16.0703,1,0,0.0478516,0.0478516
13307,1.48164e-51,0.117039,5000,1,16.0703,1,0,0.0576172,0.0576172
13308,1.47875e-51,0.117102,5000,1,16.0254,1,0.000976562,0.0458984,0.0458984
13309,1.48164e-51,0.117039,5000,1,16.0098,1,0,0.0419922,0.0419922
13310,1.48164e-51,0.117039,5000,1,15.9854,1,0,0.0546875,0.0546875
13311,1.48019e-51,0.117073,5000,0.999023,16.0596,0.999023,0,0.0595703,0.0595703
13312,1.47875e-51,0.117108,5000,0.998047,16.0918,0.998047,0,0.0429688,0.0429688
13313,1.48075e-51,0.11704,5000,1,16.1084,1,0,0.0488281,0.0488281
13314,1.48019e-51,0.117054,5000,1,16.0273,1,0,0.0751953,0.0751953
13315,1.48019e-51,0.117073,5000,0.999023,16.1025,0.999023,0,0.0566406,0.0566406
13316,1.48164e-51,0.117039,5000,1,16.0146,1,0,0.0380859,0.0380859
13317,1.48164e-51,0.117039,5000,1,16.1123,1,0,0.0410156,0.0410156
13318,1.48164e-51,0.117039,5000,1,16.1973,1,0,0.0439453,0.0439453
13319,1.48164e-51,0.117039,5000,1,16.2334,1,0,0.0566406,0.0566406
13320,1.48164e-51,0.117039,5000,1,16.1494,1,0,0.0429688,0.0429688
13321,1.48164e-51,0.117039,5000,1,16.1357,1,0,0.0439453,0.0439453
13322,1.48164e-51,0.117039,5000,1,16.1777,1,0,0.0419922,0.0419922
13323,1.48019e-51,0.117068,5000,1,16.2305,1,0,0.0576172,0.0576172
13324,1.48164e-51,0.117039,5000,1,16.2324,1,0,0.0507812,0.0507812
13325,1.48019e-51,0.117073,5000,0.999023,16.2646,0.999023,0,0.0380859,0.0380859
13326,1.48075e-51,0.11704,5000,1,16.2275,1,0,0.0507812,0.0507812
13327,1.4793e-51,0.117074,5000,0.999023,16.3037,0.999023,0,0.0507812,0.0507812
13328,1.48164e-51,0.117039,5000,1,16.4102,1,0,0.0478516,0.0478516
13329,1.48164e-51,0.117039,5000,1,16.4502,1,0,0.0576172,0.0576172
13330,1.47875e-51,0.117076,5000,1,16.4863,1,0,0.0527344,0.0527344
13331,1.48019e-51,0.117054,5000,1,16.4453,1,0,0.0537109,0.0537109
13332,1.48019e-51,0.117054,5000,1,16.4189,1,0,0.0410156,0.0410156
13333,1.48019e-51,0.117067,5000,1,16.3809,1,0,0.0517578,0.0517578
13334,1.47875e-51,0.117108,5000,0.998047,16.4385,0.998047,0,0.0527344,0.0527344
13335,1.48019e-51,0.117061,5000,1,16.4404,1,0,0.0527344,0.0527344
13336,1.48019e-51,0.117073,5000,0.999023,16.4424,0.999023,0,0.0507812,0.0507812
13337,1.48164e-51,0.117039,5000,1,16.5215,1,0,0.0527344,0.0527344
13338,1.48164e-51,0.117039,5000,1,16.5752,1,0,0.0498047,0.0498047
13339,1.48164e-51,0.117039,5000,1,16.6162,1,0,0.0439453,0.0439453
13340,1.48019e-51,0.117081,5000,1,16.5801,1,0,0.0478516,0.0478516
13341,1.48164e-51,0.117039,5000,1,16.5879,1,0,0.0585938,0.0585938
13342,1.48164e-51,0.117039,5000,1,16.6768,1,0,0.0498047,0.0498047
13343,1.48164e-51,0.117039,5000,1,16.6738,1,0,0.0449219,0.0449219
13344,1.48164e-51,0.117039,5000,1,16.6621,1,0,0.0292969,0.0292969
13345,1.48019e-51,0.117054,5000,1,16.584,1,0,0.0576172,0.0576172
13346,1.48164e-51,0.117039,5000,1,16.5537,1,0,0.0527344,0.0527344
13347,1.48164e-51,0.117039,5000,1,16.5586,1,0,0.046875,0.046875
13348,1.48164e-51,0.117039,5000,1,16.5146,1,0,0.0488281,0.0488281
13349,1.4793e-51,0.117074,5000,0.999023,16.4482,0.999023,0,0.0527344,0.0527344
13350,1.4793e-51,0.117055,5000,1,16.5488,1,0,0.0527344,0.0527344
13351,1.48019e-51,0.117073,5000,1,16.625,0.999023,0.000976562,0.0527344,0.0527344
13352,1.48075e-51,0.11704,5000,1,16.6348,1,0,0.0498047,0.0498047
13353,1.48164e-51,0.117039,5000,1,16.6152,1,0,0.0458984,0.0458984
13354,1.48019e-51,0.117054,5000,1,16.4727,1,0,0.0615234,0.0615234
13355,1.48164e-51,0.117039,5000,1,16.5342,1,0,0.0478516,0.0478516
13356,1.48164e-51,0.117039,5000,1,16.5713,1,0,0.0507812,0.0507812
13357,1.48164e-51,0.117039,5000,1,16.5166,1,0,0.0527344,0.0527344
13358,1.48019e-51,0.117073,5000,0.999023,16.4707,0.999023,0,0.0380859,0.0380859
13359,1.48164e-51,0.117039,5000,1,16.4941,1,0,0.0527344,0.0527344
13360,1.48164e-51,0.117039,5000,1,16.4863,1,0,0.0556641,0.0556641
13361,1.48164e-51,0.117039,5000,1,16.4756,1,0,0.0458984,0.0458984
13362,1.48164e-51,0.117039,5000,1,16.4346,1,0,0.046875,0.046875
13363,1.48164e-51,0.117039,5000,1,16.4229,1,0,0.0449219,0.0449219
13364,1.48019e-51,0.117068,5000,1,16.5322,1,0,0.0507812,0.0507812
13365,1.48019e-51,0.117073,5000,0.999023,16.6133,0.999023,0,0.0566406,0.0566406
13366,1.48164e-51,0.117039,5000,1,16.6104,1,0,0.0517578,0.0517578
13367,1.48164e-51,0.117039,5000,1,16.6436,1,0,0.0439453,0.0439453
13368,1.48164e-51,0.117039,5000,1,16.5342,1,0,0.0527344,0.0527344
13369,1.47875e-51,0.117108,5000,0.998047,16.4277,0.998047,0,0.0595703,0.0595703
13370,1.48019e-51,0.117054,5000,1,16.3662,1,0,0.046875,0.046875
13371,1.48164e-51,0.117039,5000,1,16.3604,1,0,0.0595703,0.0595703
13372,1.48164e-51,0.117039,5000,1,16.3789,1,0,0.0537109,0.0537109
13373,1.48164e-51,0.117039,5000,1,16.4287,1,0,0.0498047,0.0498047
13374,1.48019e-51,0.117054,5000,1,16.418,1,0,0.0371094,0.0371094
13375,1.48164e-51,0.117039,5000,1,16.4541,1,0,0.0478516,0.0478516
13376,1.48019e-51,0.117081,5000,1,16.5146,1,0,0.0595703,0.0595703
13377,1.48164e-51,0.117039,5000,1,16.5068,1,0,0.0566406,0.0566406
13378,1.48164e-51,0.117039,5000,1,16.5459,1,0,0.0537109,0.0537109
13379,1.48164e-51,0.117039,5000,1,16.501,1,0,0.0595703,0.0595703
13380,1.48164e-51,0.117039,5000,1,16.6182,1,0,0.0644531,0.0644531
13381,1.48164e-51,0.117039,5000,1,16.6631,1,0,0.0507812,0.0507812
13382,1.48164e-51,0.117039,5000,1,16.7002,1,0,0.0605469,0.0605469
13383,1.48164e-51,0.117039,5000,1,16.7139,1,0,0.0439453,0.0439453
13384,1.48019e-51,0.117054,5000,1,16.752,1,0,0.0488281,0.0488281
13385,1.48164e-51,0.117039,5000,1,16.6963,1,0,0.0439453,0.0439453
13386,1.48164e-51,0.117039,5000,1,16.7666,1,0,0.0625,0.0625
13387,1.48164e-51,0.117039,5000,1,16.8232,1,0,0.0585938,0.0585938
13388,1.48164e-51,0.117039,5000,1,16.8438,1,0,0.0380859,0.0380859
13389,1.47785e-51,0.117089,5000,0.999023,16.8105,0.999023,0,0.0458984,0.0458984
13390,1.48164e-51,0.117039,5000,1,16.7637,1,0,0.046875,0.046875
13391,1.48164e-51,0.117039,5000,1,16.7764,1,0,0.0576172,0.0576172
13392,1.48019e-51,0.117054,5000,1,16.7812,1,0,0.0478516,0.0478516
13393,1.48164e-51,0.117039,5000,1,16.8057,1,0,0.0576172,0.0576172
13394,1.48164e-51,0.117039,5000,1,16.8457,1,0,0.0302734,0.0302734
13395,1.48164e-51,0.117039,5000,1,16.7744,1,0,0.0556641,0.0556641
13396,1.48019e-51,0.117073,5000,0.999023,16.7109,0.999023,0,0.0517578,0.0517578
13397,1.48019e-51,0.117073,5000,0.999023,16.6016,0.999023,0,0.0439453,0.0439453
13398,1.48019e-51,0.117073,5000,1,16.5225,0.999023,0.000976562,0.0566406,0.0566406
13399,1.48019e-51,0.117073,5000,0.999023,16.5029,0.999023,0,0.0527344,0.0527344
13400,1.48019e-51,0.117054,5000,1,16.5293,1,0,0.0478516,0.0478516
13401,1.48164e-51,0.117039,5000,1,16.5,1,0,0.0605469,0.0605469
13402,1.48164e-51,0.117039,5000,1,16.3809,1,0,0.0419922,0.0419922
13403,1.48019e-51,0.117073,5000,0.999023,16.3447,0.999023,0,0.046875,0.046875
13404,1.48164e-51,0.117039,5000,1,16.4434,1,0,0.0488281,0.0488281
13405,1.48164e-51,0.117039,5000,1,16.4336,1,0,0.0507812,0.0507812
13406,1.48164e-51,0.117039,5000,1,16.458,1,0,0.0546875,0.0546875
13407,1.48164e-51,0.117039,5000,1,16.498,1,0,0.0488281,0.0488281
13408,1.48164e-51,0.117039,5000,1,16.5381,1,0,0.0488281,0.0488281
13409,1.48164e-51,0.117039,5000,1,16.418,1,0,0.0556641,0.0556641
13410,1.48164e-51,0.117039,5000,1,16.3721,1,0,0.0517578,0.0517578
13411,1.48164e-51,0.117039,5000,1,16.3467,1,0,0.0449219,0.0449219
13412,1.48164e-51,0.117039,5000,1,16.3164,1,0,0.0556641,0.0556641
13413,1.48164e-51,0.117039,5000,1,16.3467,1,0,0.0478516,0.0478516
13414,1.48164e-51,0.117039,5000,1,16.3955,1,0,0.0419922,0.0419922
13415,1.48019e-51,0.117054,5000,1,16.3721,1,0,0.0507812,0.0507812
13416,1.48164e-51,0.117039,5000,1,16.3301,1,0,0.0478516,0.0478516
13417,1.48164e-51,0.117039,5000,1,16.3291,1,0,0.046875,0.046875
13418,1.48019e-51,0.117073,5000,0.999023,16.3721,0.999023,0,0.0488281,0.0488281
13419,1.48019e-51,0.117054,5000,1,16.2432,1,0,0.0605469,0.0605469
13420,1.48164e-51,0.117039,5000,1,16.2666,1,0,0.0507812,0.0507812
13421,1.48164e-51,0.117039,5000,1,16.1689,1,0,0.0507812,0.0507812
13422,1.48019e-51,0.117073,5000,0.999023,16.207,0.999023,0,0.0478516,0.0478516
13423,1.48164e-51,0.117039,5000,1,16.2402,1,0,0.0683594,0.0683594
13424,1.48019e-51,0.117073,5000,0.999023,16.3242,0.999023,0,0.0693359,0.0693359
13425,1.48164e-51,0.117039,5000,1,16.2773,1,0,0.0546875,0.0546875
13426,1.48019e-51,0.117054,5000,1,16.3271,1,0,0.0507812,0.0507812
13427,1.48019e-51,0.117061,5000,1,16.3115,1,0,0.0498047,0.0498047
13428,1.48164e-51,0.117039,5000,1,16.4082,1,0,0.0546875,0.0546875
13429,1.48164e-51,0.117039,5000,1,16.3379,1,0,0.0625,0.0625
13430,1.48164e-51,0.117039,5000,1,16.3428,1,0,0.0546875,0.0546875
13431,1.48164e-51,0.117039,5000,1,16.373,1,0,0.0419922,0.0419922
13432,1.48164e-51,0.117039,5000,1,16.3691,1,0,0.0449219,0.0449219
13433,1.48164e-51,0.117039,5000,1,16.4092,1,0,0.0478516,0.0478516
13434,1.47875e-51,0.117103,5000,0.999023,16.3633,0.999023,0,0.0595703,0.0595703
13435,1.48164e-51,0.117039,5000,1,16.415,1,0,0.0478516,0.0478516
13436,1.48019e-51,0.117054,5000,1,16.3525,1,0,0.0498047,0.0498047
13437,1.48164e-51,0.117039,5000,1,16.2705,1,0,0.0439453,0.0439453
13438,1.47875e-51,0.117088,5000,0.999023,16.2764,0.999023,0,0.0400391,0.0400391
13439,1.48019e-51,0.117073,5000,0.999023,16.2754,0.999023,0,0.0673828,0.0673828
13440,1.48164e-51,0.117039,5000,1,16.335,1,0,0.0439453,0.0439453
13441,1.48164e-51,0.117039,5000,1,16.3008,1,0,0.0478516,0.0478516
13442,1.48019e-51,0.117073,5000,0.999023,16.2666,0.999023,0,0.0625,0.0625
13443,1.48164e-51,0.117039,5000,1,16.2715,1,0,0.0517578,0.0517578
13444,1.48019e-51,0.117081,5000,1,16.2979,1,0,0.0566406,0.0566406
13445,1.48019e-51,0.117073,5000,0.999023,16.3027,0.999023,0,0.0458984,0.0458984
13446,1.47875e-51,0.117108,5000,1,16.1748,0.999023,0.00195312,0.0585938,0.0585938
13447,1.48164e-51,0.117039,5000,1,16.043,1,0,0.0527344,0.0527344
13448,1.48019e-51,0.117073,5000,0.999023,16.0615,0.999023,0,0.046875,0.046875
13449,1.48019e-51,0.117073,5000,0.999023,16.0098,0.999023,0,0.0576172,0.0576172
13450,1.48019e-51,0.117054,5000,1,16.0186,1,0,0.0498047,0.0498047
13451,1.48164e-51,0.117039,5000,1,15.9658,1,0,0.0400391,0.0400391
13452,1.48019e-51,0.117081,5000,1,15.9912,1,0,0.0410156,0.0410156
13453,1.47875e-51,0.117103,5000,1,16,0.999023,0.000976562,0.0664062,0.0664062
13454,1.4773e-51,0.117143,5000,0.998047,15.9785,0.998047,0.000976562,0.0507812,0.0507812
13455,1.48164e-51,0.117039,5000,1,15.9688,1,0,0.0537109,0.0537109
13456,1.48019e-51,0.117073,5000,0.999023,15.9678,0.999023,0,0.0478516,0.0478516
13457,1.48164e-51,0.117039,5000,1,15.9297,1,0,0.0449219,0.0449219
13458,1.48164e-51,0.117039,5000,1,15.9414,1,0,0.0439453,0.0439453
13459,1.48164e-51,0.117039,5000,1,15.9814,1,0,0.0546875,0.0546875
13460,1.4773e-51,0.117103,5000,0.999023,16.0156,0.999023,0,0.0576172,0.0576172
13461,1.48164e-51,0.117039,5000,1,15.9248,1,0,0.0498047,0.0498047
13462,1.48019e-51,0.117073,5000,0.999023,15.8467,0.999023,0,0.0449219,0.0449219
13463,1.48019e-51,0.117054,5000,1,15.8369,1,0,0.0439453,0.0439453
13464,1.48019e-51,0.117054,5000,1,15.8506,1,0,0.0585938,0.0585938
13465,1.47875e-51,0.117108,5000,0.999023,15.7051,0.998047,0.000976562,0.0537109,0.0537109
13466,1.47875e-51,0.117108,5000,0.999023,15.7646,0.999023,0.000976562,0.0556641,0.0556641
13467,1.48164e-51,0.117039,5000,1,15.751,1,0,0.0507812,0.0507812
13468,1.48164e-51,0.117039,5000,1,15.6592,1,0,0.0410156,0.0410156
13469,1.48019e-51,0.117054,5000,1,15.583,1,0,0.0517578,0.0517578
13470,1.48019e-51,0.117054,5000,1,15.5605,1,0,0.0429688,0.0429688
13471,1.47875e-51,0.117108,5000,0.998047,15.5303,0.998047,0,0.0429688,0.0429688
13472,1.47875e-51,0.117088,5000,0.999023,15.5361,0.999023,0,0.0634766,0.0634766
13473,1.48164e-51,0.117039,5000,1,15.5195,1,0,0.0566406,0.0566406
13474,1.48019e-51,0.117073,5000,0.999023,15.5791,0.999023,0,0.0498047,0.0498047
13475,1.48164e-51,0.117039,5000,1,15.6299,1,0,0.0439453,0.0439453
13476,1.48164e-51,0.117039,5000,1,15.6426,1,0,0.0478516,0.0478516
13477,1.47875e-51,0.117088,5000,0.999023,15.667,0.999023,0,0.0507812,0.0507812
13478,1.48019e-51,0.117054,5000,1,15.6465,1,0,0.0517578,0.0517578
13479,1.48075e-51,0.11704,5000,1,15.7061,1,0,0.0537109,0.0537109
13480,1.48164e-51,0.117039,5000,1,15.6758,1,0,0.0458984,0.0458984
13481,1.48019e-51,0.117073,5000,0.999023,15.626,0.999023,0,0.0419922,0.0419922
13482,1.48164e-51,0.117039,5000,1,15.6846,1,0,0.0488281,0.0488281
13483,1.48019e-51,0.117054,5000,1,15.7383,1,0,0.0576172,0.0576172
13484,1.48164e-51,0.117039,5000,1,15.7344,1,0,0.0498047,0.0498047
13485,1.48164e-51,0.117039,5000,1,15.6514,1,0,0.046875,0.046875
13486,1.48164e-51,0.117039,5000,1,15.627,1,0,0.0507812,0.0507812
13487,1.47875e-51,0.117088,5000,1.00098,15.5605,0.999023,0.00195312,0.0576172,0.0576172
13488,1.48019e-51,0.117073,5000,1.00098,15.6631,0.999023,0.00195312,0.0566406,0.0566406
13489,1.48164e-51,0.117039,5000,1.00098,15.6953,1,0.000976562,0.046875,0.046875
13490,1.48164e-51,0.117039,5000,1.00195,15.8203,1,0.00195312,0.0507812,0.0507812
13491,1.48075e-51,0.11704,5000,1.00293,15.7373,1,0.00292969,0.0439453,0.0439453
13492,1.47896e-51,0.117042,5000,1.00293,15.7305,1,0.00292969,0.0478516,0.0478516
13493,1.4793e-51,0.117074,5000,1.00488,15.7549,0.999023,0.00585938,0.0546875,0.0546875
13494,1.48019e-51,0.117073,5000,1.00293,15.7441,0.999023,0.00390625,0.0605469,0.0605469
13495,1.48019e-51,0.117073,5000,1.00098,15.749,0.999023,0.00195312,0.046875,0.046875
13496,1.48164e-51,0.117039,5000,1,15.7822,1,0,0.0478516,0.0478516
13497,1.48164e-51,0.117039,5000,1,15.6406,1,0,0.046875,0.046875
13498,1.48019e-51,0.117073,5000,0.999023,15.6084,0.999023,0,0.046875,0.046875
13499,1.48164e-51,0.117039,5000,1,15.582,1,0,0.0498047,0.0498047
13500,1.48019e-51,0.117073,5000,0.999023,15.6348,0.999023,0,0.0380859,0.0380859
13501,1.48164e-51,0.117039,5000,1,15.5742,1,0,0.0576172,0.0576172
13502,1.48019e-51,0.117073,5000,0.999023,15.5947,0.999023,0,0.0488281,0.0488281
13503,1.48164e-51,0.117039,5000,1,15.5361,1,0,0.0488281,0.0488281
13504,1.48164e-51,0.117039,5000,1,15.6279,1,0,0.0546875,0.0546875
13505,1.48019e-51,0.117073,5000,0.999023,15.6299,0.999023,0,0.0527344,0.0527344
13506,1.48164e-51,0.117039,5000,1,15.6475,1,0,0.0517578,0.0517578
13507,1.48164e-51,0.117039,5000,1,15.5723,1,0,0.0429688,0.0429688
13508,1.48164e-51,0.117039,5000,1,15.4521,1,0,0.0478516,0.0478516
13509,1.48019e-51,0.117073,5000,1,15.4277,1,0.000976562,0.0400391,0.0400391
13510,1.48164e-51,0.117039,5000,1,15.3994,1,0,0.0458984,0.0458984
13511,1.4773e-51,0.117123,5000,0.998047,15.376,0.998047,0,0.0576172,0.0576172
13512,1.48164e-51,0.117039,5000,1,15.46,1,0,0.0644531,0.0644531
13513,1.48164e-51,0.117039,5000,1,15.3984,1,0,0.0439453,0.0439453
13514,1.48164e-51,0.117039,5000,1,15.3867,1,0,0.0556641,0.0556641
13515,1.48164e-51,0.117039,5000,1,15.3262,1,0,0.0410156,0.0410156
13516,1.48019e-51,0.117073,5000,0.999023,15.3242,0.999023,0,0.0439453,0.0439453
13517,1.48164e-51,0.117039,5000,1,15.5059,1,0,0.0351562,0.0351562
13518,1.4793e-51,0.117055,5000,1,15.5029,1,0,0.0517578,0.0517578
13519,1.48164e-51,0.117039,5000,1,15.6445,1,0,0.0527344,0.0527344
13520,1.4773e-51,0.117123,5000,0.998047,15.6777,0.998047,0,0.0527344,0.0527344
13521,1.48164e-51,0.117039,5000,1,15.6826,1,0,0.0625,0.0625
13522,1.48019e-51,0.117073,5000,0.999023,15.6963,0.999023,0,0.0527344,0.0527344
13523,1.48164e-51,0.117039,5000,1,15.6924,1,0,0.0458984,0.0458984
13524,1.48164e-51,0.117039,5000,1,15.7051,1,0,0.0498047,0.0498047
13525,1.48164e-51,0.117039,5000,1,15.6855,1,0,0.0478516,0.0478516
13526,1.48019e-51,0.117073,5000,0.999023,15.6816,0.999023,0,0.0537109,0.0537109
13527,1.47875e-51,0.117108,5000,0.998047,15.6611,0.998047,0,0.0458984,0.0458984
13528,1.48019e-51,0.117081,5000,1,15.7012,1,0,0.0449219,0.0449219
13529,1.48164e-51,0.117039,5000,1,15.7637,1,0,0.0517578,0.0517578
13530,1.48164e-51,0.117039,5000,1,15.6143,1,0,0.0410156,0.0410156
13531,1.48019e-51,0.117081,5000,1,15.6387,1,0,0.0556641,0.0556641
13532,1.48019e-51,0.117073,5000,1,15.7129,0.999023,0.000976562,0.0429688,0.0429688
13533,1.48164e-51,0.117039,5000,1,15.6924,1,0,0.0429688,0.0429688
13534,1.48019e-51,0.117073,5000,0.999023,15.6895,0.999023,0,0.0498047,0.0498047
13535,1.48164e-51,0.117039,5000,1,15.7969,1,0,0.0429688,0.0429688
13536,1.48164e-51,0.117039,5000,1,15.8535,1,0,0.0507812,0.0507812
13537,1.48164e-51,0.117039,5000,1,15.8262,1,0,0.0429688,0.0429688
13538,1.47875e-51,0.117082,5000,1,15.8018,1,0,0.0537109,0.0537109
13539,1.48164e-51,0.117039,5000,1,15.7012,1,0,0.0498047,0.0498047
13540,1.48164e-51,0.117039,5000,1,15.7354,1,0,0.046875,0.046875
13541,1.48164e-51,0.117039,5000,1,15.6426,1,0,0.0390625,0.0390625
13542,1.48164e-51,0.117039,5000,1,15.5986,1,0,0.0439453,0.0439453
13543,1.48164e-51,0.117039,5000,1,15.5518,1,0,0.046875,0.046875
13544,1.47875e-51,0.117088,5000,1,15.6152,1,0.000976562,0.0419922,0.0419922
13545,1.48164e-51,0.117039,5000,1,15.5576,1,0,0.0478516,0.0478516
13546,1.48019e-51,0.117073,5000,0.999023,15.5859,0.999023,0,0.0419922,0.0419922
13547,1.48164e-51,0.117039,5000,1,15.5684,1,0,0.0517578,0.0517578
13548,1.48019e-51,0.117073,5000,0.999023,15.584,0.999023,0,0.0585938,0.0585938
13549,1.48019e-51,0.117054,5000,1,15.5137,1,0,0.0478516,0.0478516
13550,1.48164e-51,0.117039,5000,1,15.542,1,0,0.0419922,0.0419922
13551,1.48164e-51,0.117039,5000,1,15.6455,1,0,0.0517578,0.0517578
13552,1.47875e-51,0.117088,5000,0.999023,15.6318,0.999023,0,0.0576172,0.0576172
13553,1.48164e-51,0.117039,5000,1,15.6523,1,0,0.0498047,0.0498047
13554,1.48164e-51,0.117039,5000,1,15.5596,1,0,0.0429688,0.0429688
13555,1.48019e-51,0.117054,5000,1,15.5752,1,0,0.046875,0.046875
13556,1.48164e-51,0.117039,5000,1,15.5166,1,0,0.0517578,0.0517578
13557,1.48019e-51,0.117054,5000,1,15.5107,1,0,0.0390625,0.0390625
13558,1.47875e-51,0.117088,5000,0.999023,15.5859,0.999023,0,0.0488281,0.0488281
13559,1.47875e-51,0.117088,5000,0.999023,15.5898,0.999023,0,0.0576172,0.0576172
13560,1.48164e-51,0.117039,5000,1,15.6699,1,0,0.0390625,0.0390625
13561,1.48019e-51,0.117073,5000,0.999023,15.6221,0.999023,0,0.0576172,0.0576172
13562,1.48164e-51,0.117039,5000,1,15.5879,1,0,0.0576172,0.0576172
13563,1.48164e-51,0.117039,5000,1,15.6094,1,0,0.0507812,0.0507812
13564,1.48019e-51,0.117073,5000,1,15.6123,0.999023,0.000976562,0.0410156,0.0410156
13565,1.48164e-51,0.117039,5000,1,15.752,1,0,0.0546875,0.0546875
13566,1.48164e-51,0.117039,5000,1,15.6855,1,0,0.0517578,0.0517578
13567,1.48164e-51,0.117039,5000,1,15.668,1,0,0.0429688,0.0429688
13568,1.48164e-51,0.117039,5000,1,15.6963,1,0,0.0380859,0.0380859
13569,1.48164e-51,0.117039,5000,1,15.75,1,0,0.0458984,0.0458984
13570,1.48164e-51,0.117039,5000,1,15.7734,1,0,0.0546875,0.0546875
13571,1.48164e-51,0.117039,5000,1,15.7959,1,0,0.0449219,0.0449219
13572,1.48164e-51,0.117039,5000,1,15.8604,1,0,0.0458984,0.0458984
13573,1.48019e-51,0.117073,5000,0.999023,15.9141,0.999023,0,0.0527344,0.0527344
13574,1.48019e-51,0.117073,5000,0.999023,15.9648,0.999023,0,0.0537109,0.0537109
13575,1.48019e-51,0.117054,5000,1,15.9893,1,0,0.0517578,0.0517578
13576,1.48164e-51,0.117039,5000,1,16.04,1,0,0.0615234,0.0615234
13577,1.48019e-51,0.117054,5000,1,16.0146,1,0,0.0517578,0.0517578
13578,1.48164e-51,0.117039,5000,1,15.9385,1,0,0.0478516,0.0478516
13579,1.48164e-51,0.117039,5000,1,15.9414,1,0,0.0429688,0.0429688
13580,1.48019e-51,0.117073,5000,1,16.0273,0.999023,0.000976562,0.0537109,0.0537109
13581,1.48164e-51,0.117039,5000,1,16.0957,1,0,0.0566406,0.0566406
13582,1.48019e-51,0.117054,5000,1,15.9424,1,0,0.0390625,0.0390625
13583,1.48164e-51,0.117039,5000,1,15.9932,1,0,0.0566406,0.0566406
13584,1.48164e-51,0.117039,5000,1,15.9912,1,0,0.0546875,0.0546875
13585,1.48164e-51,0.117039,5000,1,16.0537,1,0,0.0458984,0.0458984
13586,1.48164e-51,0.117039,5000,1,16.0752,1,0,0.0439453,0.0439453
13587,1.48164e-51,0.117039,5000,1,16.1611,1,0,0.0537109,0.0537109
13588,1.48019e-51,0.117073,5000,1,16.0732,0.999023,0.000976562,0.0458984,0.0458984
13589,1.48164e-51,0.117039,5000,1,16.0703,1,0,0.0644531,0.0644531
13590,1.48164e-51,0.117039,5000,1,16.0215,1,0,0.0488281,0.0488281
13591,1.47875e-51,0.117082,5000,1,16.1396,1,0,0.0517578,0.0517578
13592,1.4773e-51,0.11713,5000,0.998047,16.1035,0.998047,0,0.0429688,0.0429688
13593,1.48164e-51,0.117039,5000,1,16.0371,1,0,0.0566406,0.0566406
13594,1.47875e-51,0.117108,5000,0.998047,16.1328,0.998047,0,0.0546875,0.0546875
13595,1.47875e-51,0.117108,5000,0.999023,16.0898,0.998047,0.000976562,0.0566406,0.0566406
13596,1.48019e-51,0.117054,5000,1,16.1094,1,0,0.0585938,0.0585938
13597,1.48164e-51,0.117039,5000,1,16.1807,1,0,0.0419922,0.0419922
13598,1.48019e-51,0.117054,5000,1,16.2109,1,0,0.0517578,0.0517578
13599,1.48164e-51,0.117039,5000,1,16.252,1,0,0.0537109,0.0537109
13600,1.4773e-51,0.117123,5000,0.998047,16.2754,0.998047,0,0.0556641,0.0556641
13601,1.48164e-51,0.117039,5000,1,16.2197,1,0,0.0517578,0.0517578
13602,1.47875e-51,0.117095,5000,0.999023,16.3496,0.999023,0,0.0458984,0.0458984
13603,1.48164e-51,0.117039,5000,1,16.2998,1,0,0.0527344,0.0527344
13604,1.48019e-51,0.117073,5000,0.999023,16.2871,0.999023,0,0.0556641,0.0556641
13605,1.48164e-51,0.117039,5000,1,16.2939,1,0,0.0537109,0.0537109
13606,1.4793e-51,0.117074,5000,0.999023,16.4902,0.999023,0,0.0556641,0.0556641
13607,1.4793e-51,0.117055,5000,1,16.4717,1,0,0.0478516,0.0478516
13608,1.48019e-51,0.117081,5000,1,16.5176,1,0,0.0576172,0.0576172
13609,1.48164e-51,0.117039,5000,1,16.4092,1,0,0.0527344,0.0527344
13610,1.48164e-51,0.117039,5000,1,16.4229,1,0,0.0507812,0.0507812
13611,1.47875e-51,0.117097,5000,1,16.4697,1,0,0.0458984,0.0458984
13612,1.47875e-51,0.117088,5000,1,16.4756,0.999023,0.000976562,0.0507812,0.0507812
